2015-01-23 14:37:08.780 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114448,23221692500.0000, 214004.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:36:59",0,-1.0,0,  40500.0000,2,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.6890)
2015-01-23 14:37:09.280 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114452,23222502500.0000, 214004.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:36:59",500,  40500.0000,18,  40520.0000,20,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.6749)
2015-01-23 14:37:09.796 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40520.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114458,23223717700.0000, 214008.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:00",0,  40500.0000,29,  40520.0000,28,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.6556)
2015-01-23 14:37:10.280 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40520.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114470,23226147900.0000, 214020.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:00",500,  40500.0000,23,  40520.0000,22,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.6153)
2015-01-23 14:37:10.687 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114514,23235057900.0000, 214020.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:01",0,-1.0,0,  40500.0000,38,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.4610)
2015-01-23 14:37:11.702 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114558,23243967900.0000, 214020.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:02",0,  40500.0000,1,  40510.0000,1,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.3068)
2015-01-23 14:37:12.202 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114562,23244777900.0000, 214022.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:02",500,  40500.0000,22,  40520.0000,23,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.2927)
2015-01-23 14:37:12.218 INFO  [20588] - Status: ApEvRx=4 ApEvTx=43 TrEvRx=0 TrEvTx=2 vm=30772
2015-01-23 14:37:12.687 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114606,23253687900.0000, 214022.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:03",0,  40490.0000,6,  40500.0000,21,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.1387)
2015-01-23 14:37:13.202 INFO  [18652] - Sending event to correlator: com.nanhua.mdCTP.OnRtnDepthMarketData("20150123","cu1505","","",  40500.0000,  41090.0000,  41000.0000, 125604.0000,  41050.0000,  41220.0000,  40280.0000,114606,23253687900.0000, 214022.0000,-1.0,  41090.0000,  45190.0000,  36980.0000,      0.0000,      0.0000,"14:37:03",500,  40490.0000,19,  40510.0000,19,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0,-1.0,0, 202901.1387)
